"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"South Asia","SAS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4912257880137","18.2615240736684","18.8312494682378","20.1902194782159","22.9164567255901","25.5394996470196","27.7548587818188","33.29763853859","35.1148371510633","35.6080152008208","41.4278420299498","44.7255060558361","44.9708141666504","51.3532491377968","53.0586341356294","55.1000750148957","56.9321957869675","64.2932081302812","67.1556693148879","","",
"Saudi Arabia","SAU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386.25921631","387.48629761","369.50018311","382.3901062","400.87582397","471.1194458","556.06555176","587.97845459","596.52648926","691.32269287","702.67108154","881.39575195","1014.699646","1109.5057373","1278.9765625","1237.33349609","1160.04992676","1456.9395752","1484.59338379","","",
"Sudan","SDN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.23164654","16.57659912","18.30408287","24.7358799","32.12231064","40.80571747","61.05639648","90.58113861","92.22037506","95.33586884","93.45315552","134.80764771","102.54393768","127.16286469","116.93514252","158.89530945","165.85246277","192.60665894","60.17465973","","",
"Senegal","SEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.67036438","23.83636856","26.79411125","35.65910339","42.50958252","36.46347809","38.64305115","40.83710861","49.03627014","50.08225632","51.16491318","57.52281189","56.23128891","60.18459702","61.3162117","53.41298294","54.07107544","55.10048676","58.90360641","","",
"Singapore","SGP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","797.29034424","696.6171875","757.1998291","852.96881104","867.51263428","908.94598389","990.80169678","1121.3425293","1295.24987793","1328.52478027","1496.77600098","1676.00183105","1828.89758301","2078.59448242","2206.10742188","2302.59960938","2476.17456055","2619.08081055","2823.63818359","","",
"Solomon Islands","SLB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.76208496","63.40198898","80.12024689","55.58278275","66.74427032","91.19007874","89.24143219","89.9045105","78.39006805","99.86914825","133.34992981","115.50505066","106.24951172","106.36219025","114.35965729","99.42734528","99.27577209","97.43276978","94.96378326","","",
"Sierra Leone","SLE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.31109047","25.17224312","28.83034897","28.85776711","29.22132874","32.27239609","33.61574173","36.16654587","40.335495","43.41863632","43.97430801","59.54336929","59.9777298","82.92147827","140.99243164","120.91239929","87.10140228","82.54949188","85.77548218","","",
"El Salvador","SLV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178.63192749","182.88064575","186.45817566","185.73675537","193.61167908","204.89703369","208.53170776","212.81809998","224.84251404","240.05223083","245.70858765","265.99981689","258.47689819","270.87976074","275.68740845","282.74533081","293.25802612","282.03674316","288.51745605","","",
"San Marino","SMR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2151.65087891","2172.1965332","2248.69091797","2496.62768555","2908.69506836","3004.91552734","3211.68847656","3741.92211914","4301.01953125","4209.33154297","3991.24389648","4248.47705078","3984.97753906","3993.2644043","3835.26342773","3102.81738281","2958.55493164","3287.47387695","3463.70068359","","",
"Somalia","SOM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.50499725","112.2206192","173.27404785","230.10708618","274.42855835","307.56558228","371.55731201","547.19036865","671.95648193","575.46911621","545.29107666","619.08001709","559.81359863","627.53302002","608.85858154","491.25177002","486.42944336","515.84588623","617.08654785","","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.221602842114","30.1023102493611","28.6693522493742","41.3169351694549","50.0067178490517","56.1485141405875","62.4857361763806","69.201596597238","74.2585119821792","73.503910366913","83.6372601333507","91.7740580637458","91.4196996709763","93.2017063897982","92.7964323952212","86.5586999880009","79.6756012661853","84.1287106224034","83.1807940240755","","",
"South Sudan","SSD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.38130379","26.78586388","","",
"Sub-Saharan Africa","SSF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2619881455412","30.1490479627348","28.7128434157272","41.3647729042444","50.0589018354438","56.200794561532","62.538684792854","69.2458130071157","74.2972830145211","73.5349674729712","83.6827500513705","91.8182535619344","91.4753785972596","93.2552937191947","92.8527481482187","86.6143978026556","79.7413545533349","84.1929153850523","83.2490352335023","","",
"Small states","SST","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224.370396058088","220.809209126166","242.486283398385","290.858284688449","336.218550714074","368.382314854868","391.163440564211","454.686607583934","497.279446549923","476.476139656422","492.710469856258","529.98370171565","538.613370904074","576.760972283956","609.754048501899","587.312777591629","584.415692052982","613.385775771237","641.478070625814","","",
"Sao Tome and Principe","STP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.68047333","53.57339478","57.77625275","80.15371704","80.71757507","91.52962494","68.29799652","71.05831909","78.14442444","76.83090973","74.93682098","85.38578796","86.81771088","125.17603302","120.006073","85.22420502","109.98060608","117.01068115","125.40039825","","",
"Suriname","SUR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.91874695","93.65898895","162.90910339","173.20463562","221.22236633","251.28858948","325.91387939","321.17236328","347.25408936","394.90219116","415.29910278","390.14077759","422.10107422","451.7543335","458.56610107","532.49725342","351.94192505","335.10848999","474.1265564","","",
"Slovak Republic","SVK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203.50627136","212.22207642","254.12765503","344.47335815","511.52987671","601.31323242","729.01324463","1029.30041504","1251.67724609","1320.09301758","1296.54284668","1352.43835449","1319.43835449","1370.46765137","1289.34838867","1108.87817383","1175.5970459","1189.07226563","1299.91137695","","",
"Slovenia","SVN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","796.64703369","826.22576904","944.87139893","1203.06347656","1368.64868164","1449.18920898","1541.66430664","1795.95043945","2179.45239258","2125.05688477","2017.14660645","2147.80517578","1974.85400391","2055.38134766","2062.38476563","1775.86083984","1835.40734863","1925.03479004","2169.57910156","","",
"Sweden","SWE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2173.19384766","2155.44018555","2458.13012695","3109.14868164","3486.53540039","3545.95507813","3763.10546875","4307.14453125","4626.63867188","4137.5","4420.25976563","6354.29199219","6254.64501953","6696.1171875","6605.98730469","5595.03320313","5674.47753906","5838.21533203","5981.70605469","","",
"Eswatini","SWZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.68417358","78.20019531","77.6235733","137.04960632","183.92892456","227.47303772","248.58961487","263.86819458","277.90585327","292.29440308","358.12390137","380.85736084","354.07363892","315.44937134","293.08114624","259.51907349","233.63514709","273.17822266","271.14007568","","",
"Sint Maarten (Dutch part)","SXM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.9909668","407.33175659","378.22894287","440.62420654","499.00079346","516.03625488","531.09979248","469.20864868","426.68798828","362.47619629","513.08441162","531.92407227","655.69146729","641.06793213","675.30340576","665.45111084","772.44891357","777.85449219","833.07897949","","",
"Syrian Arab Republic","SYR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.21872711","58.47392654","63.93671417","61.29418945","61.67289352","63.55982208","65.62462616","75.41347504","86.41690063","90.49646759","92.73750305","80.71446228","69.83010864","","","","","","","","",
"Turks and Caicos Islands","TCA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.23765469","11.79921436","18.12550163","18.198349","28.2273941","31.98035049","34.6416626","34.82590866","37.71233368","35.68569183","36.28798676","38.49904251","37.41161346","39.95672226","43.72490692","35.09303284","34.352211","29.49969864","29.23851013","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.951893021444","39.0832875164164","43.6062961968707","49.8002803865262","56.0171379512236","64.3272359356608","73.8762687840383","88.4299923085653","115.61280950042","137.417852417658","159.754672861758","198.720898443262","232.327148291989","263.910296689313","287.351830366466","306.333321135856","311.540776678247","341.806883547023","387.211724035234","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.549955328048","115.422621549295","135.403677706051","163.992033831479","204.562169008079","254.858193331839","306.424659150768","389.713917437158","490.268236708158","423.187033142534","456.498815923163","507.207234310403","532.183626050177","566.884442859187","537.465799749656","418.54364433454","408.221069026734","456.275905000149","475.830656710932","","",
"Togo","TGO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0020895","10.01389408","11.27595139","13.87164688","15.23324203","16.12846947","16.95442963","19.91258812","24.14238548","26.69591522","31.4792347","35.15558624","35.11561584","39.1137619","40.70421219","35.66401672","39.26917267","37.47055817","41.83677292","","",
"Thailand","THA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2649498","57.29465866","69.9021225","76.5091095","83.49951172","91.44425964","104.4460144","126.84955597","151.50726318","152.48556519","172.0929718","195.97273254","206.46482849","212.99855042","219.29573059","214.20657349","224.99452209","252.07806396","275.91650391","","",
"Tajikistan","TJK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.97125244","7.67240763","8.35373688","11.17181587","14.93279171","17.73142815","20.43570137","29.1230545","42.08819199","39.5818634","42.9864502","49.65073395","57.97858429","68.94046021","74.59780884","64.16710663","56.20223236","58.16766357","59.84311676","","",
"Turkmenistan","TKM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.63774109","123.79406738","132.51860046","208.86752319","319.25836182","345.14273071","374.18310547","281.93478394","255.47665405","194.2538147","221.79844666","276.65042114","318.80361938","376.21679688","437.74581909","405.12609863","423.05987549","456.73553467","460.17514038","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286.927916392625","280.736295509185","238.279438554531","246.772412978665","281.152466483274","336.607733856956","400.498424013323","475.651123731928","546.025671703763","548.521668375237","654.996290181679","730.214938977985","734.954730354121","756.768094479224","758.124521578977","672.25554985314","631.450939930579","721.136364364231","660.055201853645","","",
"Timor-Leste","TLS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7028265","19.33460426","24.51493263","26.80820465","29.59138489","42.76674271","49.46465683","52.1896553","64.26586914","71.61464691","103.2798233","93.70611572","102.22695923","93.38000488","86.74797058","93.69417572","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0807036117214","85.0564253848809","86.2795808424141","83.6791452360832","96.3382145571862","108.010408433066","121.180117488893","148.053191128393","180.590282822772","204.896864306391","225.539867295985","255.588651718105","266.103631818","255.080839327588","253.902872926144","240.912085819867","262.168312008864","264.582693779636","273.554550905178","","",
"Tonga","TON","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.27169418","59.96763992","68.0438385","74.03245544","110.70254517","116.7634201","159.3008728","144.00927734","202.76853943","126.35308075","177.96894836","169.75524902","226.49685669","183.2253418","226.12745667","187.3837738","215.39395142","232.75964355","236.93453979","","",
"South Asia (IDA & IBRD)","TSA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4912257880137","18.2615240736684","18.8312494682378","20.1902194782159","22.9164567255901","25.5394996470196","27.7548587818188","33.29763853859","35.1148371510633","35.6080152008208","41.4278420299498","44.7255060558361","44.9708141666504","51.3532491377968","53.0586341356294","55.1000750148957","56.9321957869674","64.2932081302812","67.1556693148879","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2619881455412","30.1490479627348","28.7128434157272","41.3647729042444","50.0589018354438","56.200794561532","62.538684792854","69.2458130071157","74.2972830145211","73.5349674729712","83.6827500513705","91.8182535619344","91.4753785972596","93.2552937191947","92.8527481482187","86.6143978026556","79.7413545533349","84.1929153850523","83.2490352335023","","",
"Trinidad and Tobago","TTO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277.21578979","284.29602051","338.28552246","374.00271606","449.84872437","553.06860352","593.2364502","696.38708496","784.50317383","810.79681396","861.51055908","911.38299561","934.34265137","1013.18231201","1054.44580078","1107.18554688","1106.50854492","1128.59362793","1123.42370605","","",
"Tunisia","TUN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.66085052","114.88658905","125.91226959","150.82670593","169.67736816","172.34443665","181.3711853","205.00958252","233.33903503","234.10635376","243.71401978","274.30752563","274.34341431","289.54177856","293.09716797","270.46969604","258.75515747","252.72486877","251.54672241","","",
"Turkey","TUR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199.49937439","153.6227417","186.69137573","238.68717957","299.56063843","364.90805054","416.92852783","512.8482666","570.85894775","500.1930542","539.32714844","531.4185791","524.25030518","551.40124512","525.84472656","453.1164856","466.7947998","442.61761475","389.86557007","","",
"Tuvalu","TUV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","359.10177612","272.0803833","218.12919617","287.87768555","228.37380981","242.88703918","298.6590271","295.29885864","314.48632813","375.97106934","500.05596924","567.47424316","532.04663086","628.64202881","567.96411133","531.26647949","547.8984375","633.36108398","692.52111816","","",
"Tanzania","TZA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6108675","15.53204632","17.41364098","20.81579018","23.90641594","28.24069595","36.27006531","36.90998459","36.88764572","34.07072067","37.53247833","38.04220581","42.28381729","43.77843857","40.15260315","33.58756638","37.18800735","35.4696846","36.82281494","","",
"Uganda","UGA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.10987282","20.65848732","22.57953644","22.38943672","31.77279472","39.42023468","44.78743744","53.47136688","59.04119873","57.60364151","65.54209137","56.27164841","55.96831131","52.21765137","52.90937424","43.72704315","42.19992828","41.95800781","43.13787842","","",
"Ukraine","UKR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.13175964","44.7864418","52.87649155","68.91546631","84.58253479","116.33116913","148.37510681","185.91156006","215.78677368","168.28643799","202.34086609","243.78082275","275.2192688","280.97668457","212.7696991","157.57748413","157.53770447","187.3952179","228.39007568","","",
"Upper middle income","UMC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.050573624853","108.820989537892","106.820495402482","119.132744948031","139.283062902417","165.377088891647","192.488221145171","233.324455719379","284.399582329986","293.098728678604","339.37895174937","398.110122600012","429.111494259531","465.936809984327","481.932029634616","457.834542508196","449.27400061215","504.880616634262","532.153977211144","","",
"Uruguay","URY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","687.93054199","668.95794678","430.25042725","378.65307617","371.60061646","440.45199585","495.2510376","571.99188232","802.45715332","816.29486084","1030.6217041","1229.37780762","1329.65795898","1497.06884766","1476.20080566","1406.52233887","1450.14489746","1648.87463379","1590.04821777","","",
"United States","USA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4564.45507813","4914.94042969","5332.49316406","5741.29931641","6103.58447266","6454.68310547","6821.10742188","7172.16601563","7410.70068359","7681.24755859","7930.15136719","8130.75634766","8399.23925781","8599.52734375","9023.61132813","9491.09082031","9877.87109375","10209.63085938","10623.84960938","","",
"Uzbekistan","UZB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.50957489","30.33938026","24.39394188","25.49855804","27.88423538","32.32670975","37.71009445","46.53120804","60.81357193","71.42124939","85.18738556","100.09022522","117.570755","130.42457581","117.65130615","131.83302307","129.17277527","93.00417328","82.26926422","","",
"St. Vincent and the Grenadines","VCT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.93586731","171.39845276","184.00230408","186.05574036","195.94268799","204.61106873","216.42692566","251.11401367","262.36767578","270.04330444","286.35494995","278.78964233","299.60882568","303.3605957","291.06469727","282.71343994","294.16442871","310.64202881","329.25665283","","",
"Venezuela, RB","VEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355.14562988","391.50839233","285.63201904","245.40792847","293.34484863","333.33950806","553.40875244","658.04937744","731.87005615","886.77722168","945.89300537","786.2913208","837.36999512","697.52966309","698.87445068","663.76733398","505.40612793","524.91345215","256.94689941","","",
"British Virgin Islands","VGB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.91674423","23.18782616","19.65594101","22.37121964","28.7441864","35.03743744","42.29331589","49.50850296","59.16986084","64.43672943","78.63555908","89.58512878","108.93997192","119.52192688","117.41460419","117.86289215","124.0594101","140.16532898","151.68611145","","",
"Vanuatu","VUT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.71302414","46.25571823","52.87108231","55.42980957","63.296772","62.3782196","68.08332062","73.1243515","82.50093842","83.70121002","100.13548279","114.20265961","117.96515656","129.78491211","106.72694397","116.49732971","82.24130249","85.10228729","105.3915863","","",
"World","WLD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479.830467884419","492.991549542558","523.28867621851","587.496481441774","646.893722534299","685.908923435159","727.923229139688","797.342398827736","864.313341081478","875.732894329077","914.208429560832","988.756863691058","999.032975392342","1015.7745174111","1039.91496113911","999.103636167819","1020.86754171683","1064.92368040809","1111.08216727801","","",
"Samoa","WSM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.03668213","58.87117767","76.19980621","85.76576996","109.05974579","126.31748962","138.65979004","153.5153656","163.0090332","179.21144104","192.77427673","220.39118958","205.15324402","257.50198364","259.27441406","223.18096924","227.0677948","235.40707397","227.32792664","","",
"Kosovo","XKX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.82774544","27.19543648","28.01715851","35.71838379","39.15239334","43.37588501","51.00078583","59.23065186","70.82818604","66.81106567","68.86593628","65.56300354","75.14369965","79.7281189","81.05194855","73.17674255","","","","","",
"South Africa","ZAF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225.53433228","198.68179321","172.22772217","259.3633728","329.23864746","361.01333618","369.00524902","392.03070068","377.08743286","417.1151123","543.44128418","600.34326172","581.56524658","527.2868042","509.7901001","469.98825073","426.83197021","497.04705811","525.95690918","","",
"Zambia","ZMB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.72463989","25.0923233","25.96962738","31.30976868","37.97074127","48.21477509","61.57552338","48.94664383","55.93905258","51.35781097","55.3928299","57.88014603","69.29530334","88.12820435","67.49678802","59.33764267","57.36268997","67.50799561","75.99179077","","",
"Zimbabwe","ZWE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.34855652","88.38669586","90.28307343","101.67493439","116.71053314","107.68700409","113.40885925","112.74193573","140.3203125","","",
